athlete_id,rank,discipline,season,date,event_id,event_location,d_cat,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday,keep
2227,30,lead,2019,2019-11-10,1131,ACH Palembang,189,Wai-Ping,YU,25.0,female,HKG,,,,1999-09-17,True
2294,5,boulder,2024,2024-10-06,1361,Seoul,7,Miho,NONAKA,27.0,female,JPN,163.0,,,1997-05-21,True
2244,3,lead,2024,2024-09-28,1391,Arco (TN),537,Kazuhiro,MINOWADA,55.0,male,JPN,,,Visually Impaired Climbing: B3,1969-07-21,True
2229,25,speed,2024,2024-09-12,1392,Koper,374,Tseng-Shun,WONG,23.0,female,HKG,,,,2001-02-23,True
2240,48,speed,2024,2024-10-06,1361,Seoul,2,Cheuk-Nam,WONG,23.0,male,HKG,,,,2001-08-02,True
2283,4,lead,2024,2024-06-25,1387,Innsbruck,549,Mika,MAEOKA,60.0,female,JPN,,,Visually Impaired Climbing: B3,1964-04-06,True
2226,23,boulder,2019,2019-11-10,1131,ACH Palembang,187,Hei-Yeung,LAM,28.0,male,HKG,,,,1996-09-14,True
2266,20,boulder,2019,2019-04-28,1114,ChongqingWC,3,Ryuichi,MURAI,30.0,male,JPN,,,,1994-06-24,True
2308,4,boulder,2022,2022-11-06,1315,Manila,187,Toru,KOFUKUDA,29.0,male,JPN,,,,1995-01-18,True
2275,1,lead,2021,2021-10-11,1224,United States,529,Koichiro,KOBAYASHI,56.0,male,JPN,,,Visually Impaired Climbing: B1,1968-02-11,True
2270,24,lead,2019,2019-10-27,1125,InzaiWC,5,Yuki,HIROSHIGE,28.0,female,JPN,,,,1995-12-16,True
2047,27,boulder&lead,2024,2024-06-23,1385,Budapest,682,Sol,SA,30.0,female,KOR,,,,1994-03-21,True
2309,6,lead,2024,2024-10-06,1361,Seoul,1,Yoshiyuki,OGATA,26.0,male,JPN,172.0,181.0,,1998-02-04,True
2311,7,lead,2023,2023-08-10,1338,Bern,545,Hiromi,AOKI,53.0,female,JPN,,,Visually Impaired Climbing: B2,1971-09-22,True
2219,55,boulder,2024,2024-04-10,1353,Keqiao,3,Cheuk-Hei,HO,26.0,male,HKG,,,,1998-09-22,True
2202,23,boulder,2024,2024-09-12,1392,Koper,355,Attila Zsombor,RADICS,20.0,male,HUN,,,,2004-01-08,True
2285,2,lead,2023,2023-12-16,1344,Riyadh,185,Hiroto,SHIMIZU,28.0,male,JPN,,,,1996-01-06,True
2287,8,lead,2019,2019-10-27,1125,InzaiWC,5,Aika,TAJIMA,26.0,female,JPN,,,,1998-09-13,True
2328,4,boulder&lead,2019,2019-11-17,1132,Asian_Youth_Chp_18,212,Shuri,NISHIDA,23.0,female,JPN,,,,2000-10-15,True
2357,20,lead,2024,2024-10-06,1361,Seoul,5,Futaba,ITO,22.0,female,JPN,162.0,,,2002-04-25,True
2330,1,boulder&lead,2019,2019-11-17,1132,Asian_Youth_Chp_18,212,Karin,KOJIMA ,22.0,female,JPN,,,,2001-10-11,True
2052,5,boulder,2024,2024-10-06,1361,Seoul,3,Jongwon,CHON,28.0,male,KOR,177.0,,,1996-02-07,True
2203,18,lead,2024,2024-09-15,1373,Bologna,225,Gergő,VÁLYI ,20.0,male,HUN,176.0,180.0,,2004-05-28,True
2370,8,lead,2024,2024-10-06,1361,Seoul,1,Taisei,HOMMA,25.0,male,JPN,177.0,,,1999-10-01,True
2306,24,lead,2021,2021-09-04,1197,Ljubljana,1,Taito,NAKAGAMI,25.0,male,JPN,,,,1999-07-31,True
2273,19,lead,2019,2019-10-27,1125,InzaiWC,1,Keiichiro,KORENAGA,28.0,male,JPN,,,,1996-02-16,True
2265,2,boulder,2022,2022-11-06,1315,Manila,187,Keita,WATABE,31.0,male,JPN,173.0,180.0,,1993-08-30,True
2201,23,lead,2024,2024-09-12,1392,Koper,353,Nimród Sebestyén,TUSNÁDY ,20.0,male,HUN,,,,2004-03-29,True
2376,12,speed,2019,2019-05-12,1156,Speed Stars 2019,394,Yuya,KITAE,26.0,male,JPN,,,,1998-04-29,True
2380,8,boulder,2024,2024-10-06,1361,Seoul,7,Ai,MORI,21.0,female,JPN,154.0,,,2003-09-17,True
2349,27,boulder,2023,2023-04-23,1291,Hachioji,7,Serika,OKAWACHI,26.0,female,JPN,158.0,,,1998-05-29,True
2335,43,boulder,2023,2023-04-23,1291,Hachioji,3,Katsura,KONISHI,23.0,male,JPN,,,,2001-01-30,True
2398,3,lead,2024,2024-09-28,1391,Arco (TN),533,Fumiya,HAMANOUE,34.0,male,JPN,,,Visually Impaired Climbing: B2,1990-02-12,True
2301,4,lead,2019,2019-10-27,1125,InzaiWC,1,Yuki,HADA,27.0,male,JPN,,,,1997-05-10,True
2214,10,boulder,2023,2023-12-16,1344,Riyadh,187,Ka-Chun,YAU,31.0,male,HKG,172.0,177.0,,1992-12-02,True
2324,26,speed,2019,2019-11-10,1131,ACH Palembang,190,Kokoro,TAKATA,25.0,female,JPN,,,,1999-07-14,True
2337,21,boulder,2022,2022-05-08,1235,Seoul,3,Taisei,ISHIMATSU,27.0,male,JPN,,,,1996-12-06,True
2407,2,lead,2019,2019-07-17,1128,Paraclimbing_WCH_1,177,Momoko,YOSHIDA,34.0,female,JPN,,,,1990-03-13,True
2399,6,lead,2023,2023-08-10,1338,Bern,537,Motohiro,EJIRI,47.0,male,JPN,,,Visually Impaired Climbing: B3,1977-06-08,True
2386,29,lead,2019,2019-09-29,1123,KranjWC,5,Moriwaki,HONOKA,24.0,female,JPN,,,,1999-12-05,True
2371,2,boulder&lead,2019,2019-11-17,1132,Asian_Youth_Chp_18,216,Miu,KURITA,22.0,female,JPN,,,,2002-09-15,True
2139,6,boulder,2023,2023-12-16,1344,Riyadh,191,Hung Ying,LEE,39.0,female,TPE,170.0,,,1985-08-14,True
2405,3,lead,2023,2023-08-10,1338,Bern,549,Yumi,EJIRI,42.0,female,JPN,,,Visually Impaired Climbing: B3,1982-10-07,True
2257,45,boulder,2023,2023-04-23,1291,Hachioji,3,Rei,SUGIMOTO,32.0,male,JPN,172.0,,,1991-11-13,True
2403,29,lead,2019,2019-10-27,1125,InzaiWC,5,Hana,KUDO,20.0,female,JPN,,,,2003-11-21,True
2406,6,lead,2024,2024-05-09,1388,Salt Lake City,553,Hideyuki,OUCHI,44.0,male,JPN,165.0,193.0,Seated Climbing: AL1,1979-12-01,True
2217,43,lead,2024,2024-04-14,1354,Wujiang,1,Chi-Fung,AU,29.0,male,HKG,,,,1995-07-05,True
2369,37,boulder,2024,2024-09-22,1360,Prague,7,Natsumi,HIRANO,22.0,female,JPN,,,,2002-07-29,True
2291,1,boulder,2023,2023-12-16,1344,Riyadh,187,Tomoaki,TAKATA,29.0,male,JPN,175.0,,,1995-02-20,True
2267,1,lead,2023,2023-12-16,1344,Riyadh,189,Risa,OTA,31.0,female,JPN,161.0,,,1993-01-27,True
2378,7,lead,2024,2024-10-06,1361,Seoul,1,Yuta,IMAIZUMI,24.0,male,JPN,170.0,,,2000-09-20,True
2356,6,boulder,2022,2022-06-26,1238,Innsbruck,7,Saki,KIKUCHI,22.0,female,JPN,168.0,,,2002-09-14,True
2391,31,speed,2023,2023-09-24,1303,Wujiang,2,Yudai,IKEDA,26.0,male,JPN,,,,1998-01-01,True
2383,36,speed,2022,2022-10-16,1287,Seoul,186,Hajime,TAKEDA,22.0,male,JPN,172.0,180.0,,2002-05-17,True
2430,93,boulder,2021,2021-04-17,1187,Meiringen,3,Filip,DONCHEV,26.0,male,BUL,,,,1998-05-16,True
2440,47,lead,2019,2019-08-31,1126,YWCH Arco,25,Vella,NEDELCHEVA,23.0,female,BUL,,,,2001-05-30,True
2443,43,boulder,2019,2019-05-26,1140,Sofia,255,Desislava,DIMOVA,21.0,female,BUL,,,,2003-03-13,True
2384,7,lead,2022,2022-06-17,1249,Innsbruck,353,Ryoei,NUKUI,21.0,male,JPN,,,,2003-06-21,True
2435,29,boulder,2019,2019-05-26,1140,Sofia,235,Nikola,MIRCHEV,23.0,male,BUL,,,,2001-03-27,True
2336,12,lead,2024,2024-10-06,1361,Seoul,1,Shuta,TANAKA,24.0,male,JPN,170.0,,,2000-05-23,True
2343,39,boulder,2023,2023-06-11,1296,Brixen,7,Nanako,KURA,24.0,female,JPN,160.0,,,2000-06-05,True
2261,21,lead,2024,2024-10-06,1361,Seoul,1,Masahiro,HIGUCHI,32.0,male,JPN,169.0,,,1992-09-07,True
2327,30,lead,2024,2024-10-06,1361,Seoul,5,Mao,NAKAMURA,24.0,female,JPN,156.0,,,2000-03-02,True
2444,37,boulder,2019,2019-05-26,1140,Sofia,243,Yoan,MIHAYLOV,20.0,male,BUL,,,,2004-01-29,True
2463,63,speed,2023,2023-05-22,1294,Salt Lake City,2,Giorgi,JAPARIDZE,28.0,male,GEO,,,,1996-05-27,True
2334,23,boulder,2022,2022-06-26,1238,Innsbruck,3,Keita,DOHI,23.0,male,JPN,,,,2000-10-17,True
2368,1,lead,2024,2024-09-12,1392,Koper,353,Hidemasa,NISHIDA,22.0,male,JPN,177.0,,,2002-09-09,True
2447,10,lead,2021,2021-07-25,1219,Veliko Tarnovo,253,Yoanna,NEDYALKOVA,20.0,female,BUL,,,,2004-08-31,True
2456,63,speed,2023,2023-05-22,1294,Salt Lake City,2,Giga,JANKHOTELI,31.0,male,GEO,,,,1993-06-14,True
2424,71,boulder,2024,2024-04-27,1366,Klagenfurt,231,Yuliya,KEREMIDCHIEVA,30.0,female,BUL,,,,1994-07-08,True
2348,19,boulder,2024,2024-10-06,1361,Seoul,3,Yuji,FUJIWAKI,28.0,male,JPN,170.0,,,1995-10-24,True
2385,7,boulder&lead,2022,2022-10-22,1234,Japan,617,Rei,KAWAMATA,21.0,male,JPN,172.0,,,2003-08-06,True
2432,45,boulder,2019,2019-08-31,1126,YWCH Arco,11,Stoyan,PETROV,23.0,male,BUL,,,,2001-09-13,True
2469,95,lead,2019,2019-07-13,1119,ChamonixWC,5,Nitsa,TVAURI ,22.0,female,GEO,,,,2002-07-23,True
2446,8,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Ivan,BONEV,20.0,male,BUL,,,,2004-05-26,True
2433,22,lead,2020,2020-09-18,1181,Augsburg,237,Hristo,OURUMOV,21.0,male,BUL,,,,2003-03-21,True
2436,27,boulder,2022,2022-04-10,1258,Chambéry,235,Dimitar,RUSEV,20.0,male,BUL,173.0,178.0,,2003-10-30,True
2437,1,lead,2021,2021-07-25,1219,Veliko Tarnovo,233,Petar,ATANASOV,21.0,male,BUL,,,,2003-06-19,True
2520,55,boulder,2019,2019-04-14,1113,MoscowWC,7,Flora,FROESE,22.0,female,AUS,,,,2002-04-06,True
2511,49,boulder,2019,2019-08-31,1126,YWCH Arco,11,Jesse,RUFFINI,24.0,male,AUS,,,,2000-01-05,True
2332,18,boulder&lead,2021,2021-08-06,1227,Tokyo,316,Kai,HARADA,25.0,male,JPN,169.0,,,1999-03-10,True
2445,6,speed,2023,2023-10-26,1307,Santiago,334,Erica,VELEV,22.0,female,CAN,,,,2002-09-21,True
2485,20,boulder&lead,2021,2021-08-06,1227,Tokyo,316,Tom,O'HALLORAN,32.0,male,AUS,,,,1992-07-22,True
2527,55,speed,2019,2019-08-31,1126,YWCH Arco,10,Callum,BANKS,24.0,male,AUS,,,,2000-06-05,True
2499,79,boulder,2022,2022-06-12,1284,Brixen,7,Siobhan,DOBIE,27.0,female,AUS,,,,1997-09-15,True
2536,49,lead,2019,2019-08-31,1126,YWCH Arco,25,Annabelle,CLEARY,24.0,female,AUS,,,,2000-07-10,True
2495,32,boulder,2024,2024-09-12,1392,Koper,355,Alexander,CVETKOVSKI,22.0,male,AUS,,,,2001-12-11,True
2552,30,speed,2019,2019-08-31,1126,YWCH Arco,14,Matthew,AUSTIN,21.0,male,AUS,,,,2003-01-16,True
2540,57,lead,2019,2019-08-31,1126,YWCH Arco,13,Angus,SIMPSON,21.0,male,AUS,,,,2003-06-04,True
2539,53,boulder,2019,2019-06-08,1117,VailWC,7,Lilly,MAGDITSCH,23.0,female,AUS,,,,2001-08-23,True
2530,25,boulder,2022,2022-06-17,1249,Innsbruck,355,Joshua,DAMASCO,23.0,male,AUS,174.0,181.0,,2000-10-09,True
2307,6,boulder,2024,2024-10-06,1361,Seoul,3,Meichi,NARASAKI,25.0,male,JPN,188.0,,,1999-05-13,True
2519,5,boulder&lead,2020,2020-12-20,1167,Sydney,4,Ned,MIDDLEHURST,23.0,male,AUS,,,,2000-12-29,True
2526,8,boulder&lead,2020,2020-12-20,1167,Sydney,8,Leah,JEFFRIES,21.0,female,AUS,,,,2002-12-20,True
2514,2,boulder&lead,2023,2023-11-26,1311,Melbourne,719,Sam,LAVENDER,23.0,male,AUS,,,,2000-12-15,True
2480,4,boulder&lead,2020,2020-12-20,1167,Sydney,4,Thomas,FARRELL,35.0,male,AUS,,,,1989-02-03,True
2434,55,boulder,2024,2024-10-06,1390,Genova,227,Matey,MITSEV,22.0,male,BUL,178.0,183.0,,2002-07-27,True
2535,53,boulder,2023,2023-05-22,1294,Salt Lake City,3,Liam,HEALY,27.0,male,AUS,,,,1997-04-12,True
2503,54,speed,2019,2019-08-21,1121,WCH Hachioji,6,Tiffany,MELIUS,40.0,female,AUS,,,,1983-11-15,True
2560,67,lead,2019,2019-08-31,1126,YWCH Arco,13,Finn,MCCALLUM-PACKHAM,21.0,male,AUS,,,,2002-10-30,True
2564,65,boulder,2023,2023-06-11,1296,Brixen,7,Jordyn,DAMASCO,20.0,female,AUS,,,,2003-10-24,True
2482,3,boulder&lead,2020,2020-12-20,1167,Sydney,4,James,KASSAY,39.0,male,AUS,,,,1985-02-24,True
2587,38,boulder,2019,2019-05-04,1134,Inns19,227,Stephan,VOGT,30.0,male,GER,,,,1994-03-19,True
2563,2,boulder&lead,2020,2020-12-20,1167,Sydney,8,Angie,SCARTH-JOHNSON,20.0,female,AUS,,,,2004-05-20,True
2607,64,boulder,2019,2019-05-12,1138,Graz,239,Jude,MC INERNEY,22.0,male,IRL,,,,2002-01-03,True
2604,28,boulder,2019,2019-04-28,1137,Soure,255,Paola,NEAL-FAGAN,21.0,female,IRL,,,,2003-02-28,True
2594,36,boulder,2021,2021-08-08,1207,Krakow,231,Victoria,WATTERSON,25.0,female,IRL,,,,1998-12-26,True
2605,25,boulder,2019,2019-09-22,1145,EYCH_Brixen_19,239,Marcus,MC DOWELL,22.0,male,IRL,,,,2002-09-13,True
2508,4,boulder&lead,2023,2023-11-26,1311,Melbourne,719,Ben,ABEL,26.0,male,AUS,186.0,,,1998-09-10,True
2628,1,lead,2024,2024-09-28,1391,Arco (TN),589,Manikandan,KUMAR,38.0,male,IND,,,"Limited Range, Power & Stability 2: RP2",1986-02-28,True
2568,44,boulder,2024,2024-09-12,1392,Koper,355,Joshua,MENNELL,20.0,male,AUS,181.0,195.0,,2004-05-13,True
2633,81,boulder,2024,2024-06-30,1356,Innsbruck,3,Bharath,PEREIRA,24.0,male,IND,,,,2000-06-18,True
2602,18,boulder,2021,2021-10-10,1212,Soure,251,Jessica,MC GARRY,21.0,female,IRL,,,,2002-11-18,True
2649,31,boulder,2023,2023-08-12,1301,Bern,3,Chingkheinganba,MAIBAM,21.0,male,IND,,,,2002-10-29,True
2603,48,boulder,2019,2019-09-22,1145,EYCH_Brixen_19,255,Anna,DE SOUZA,21.0,female,IRL,,,,2003-09-19,True
2488,87,lead,2022,2022-06-26,1238,Innsbruck,5,Lucinda Ann,TURNBULL,31.0,female,AUS,160.0,160.0,,1993-09-29,True
2611,51,boulder,2023,2023-05-28,1318,Loverval,227,Sean,O CONNOR,21.0,male,IRL,,,,2002-11-03,True
2601,75,boulder,2024,2024-09-22,1360,Prague,3,Mark,SCANLON,25.0,male,IRL,171.0,,,1999-06-12,True
2585,12,lead,2021,2021-07-31,1220,Zilina,249,Perrine,BIEUX,22.0,female,LUX,,,,2002-09-16,True
2567,24,boulder,2024,2024-10-06,1390,Genova,227,Aiden,YANEV,20.0,male,AUS,165.0,,,2003-11-23,True
2582,11,lead,2020,2020-09-18,1181,Augsburg,233,Rafael,CORONADO,23.0,male,LUX,,,,2001-06-15,True
2490,53,boulder,2024,2024-10-06,1361,Seoul,7,Roxy,PERRY,27.0,female,AUS,,,,1997-01-27,True
2636,79,boulder,2019,2019-08-21,1121,WCH Hachioji,7,Dhanshri,LEKURWALA,35.0,female,IND,,,,1989-10-02,True
2381,18,lead,2024,2024-10-06,1361,Seoul,5,Natsuki,TANII,21.0,female,JPN,152.0,,,2003-09-23,True
2632,93,boulder,2024,2024-06-30,1356,Innsbruck,3,Lokesh,RAJAN,26.0,male,IND,,,,1998-04-27,True
2612,61,boulder,2024,2024-10-06,1390,Genova,227,Tommy,MYLES,22.0,male,IRL,186.0,190.0,,2002-06-29,True
2565,32,boulder,2024,2024-10-06,1390,Genova,227,Maxim,PARE,21.0,male,AUS,,,,2003-02-07,True
2661,50,speed,2019,2019-07-13,1119,ChamonixWC,2,Pema Thendup,BHUTIA,29.0,male,IND,,,,1995-04-06,True
2591,63,boulder,2024,2024-04-27,1366,Klagenfurt,227,Ciarán,SCANLON,29.0,male,IRL,174.0,178.0,,1995-06-16,True
2647,5,boulder,2019,2019-12-15,1133,Asian_Youth_Chp_19,215,Shreya Sanjay Nankar,NANKAR,22.0,female,IND,,,,2002-07-19,True
2625,34,lead,2019,2019-11-10,1131,ACH Palembang,189,Siddhi Shekhar,MANERIKAR ,28.0,female,IND,,,,1996-08-05,True
2672,71,boulder,2021,2021-06-26,1193,Innsbruck,7,Tove,WÅHLIN,29.0,female,SWE,,,,1994-12-09,True
2631,13,boulder&lead,2019,2019-11-03,1162,China_Open_19,396,Singh,ADARSH ,26.0,male,IND,,,,1998-09-11,True
2272,6,boulder,2023,2023-08-12,1301,Bern,3,Kokoro,FUJII,31.0,male,JPN,176.0,,,1992-11-30,True
2695,40,boulder,2021,2021-05-16,1213,Graz,235,Gustaf,SONESSON,22.0,male,SWE,,,,2002-10-07,True
2662,41,boulder,2019,2019-08-31,1126,YWCH Arco,15,Sangram,MALIK,22.0,male,IND,,,,2002-04-15,True
2657,43,speed,2022,2022-09-26,1243,Jakarta,2,Sahil,KHAN,22.0,male,IND,,,,2002-03-09,True
2648,3,speed,2023,2023-12-16,1344,Riyadh,190,Shivpreet,PANNU,23.0,female,IND,,,,2000-10-27,True
2588,99,boulder,2022,2022-04-10,1233,Meiringen,3,Dominic,BURNS,27.0,male,IRL,,,,1997-04-08,True
2627,85,boulder,2021,2021-09-21,1185,Moscow,3,Gaurav,KUMAR,29.0,male,IND,,,,1994-11-19,True
2659,71,boulder,2024,2024-09-22,1360,Prague,3,Suraj,SINGH,23.0,male,IND,,,,2001-05-05,True
2688,43,boulder,2019,2019-09-22,1145,EYCH_Brixen_19,235,Carl-William,SANDBERG,22.0,male,SWE,,,,2001-10-18,True
2651,71,boulder,2024,2024-06-30,1356,Innsbruck,7,Prateeksha,ARUN,25.0,female,IND,,,,1998-11-18,True
2682,54,lead,2021,2021-07-18,1196,Briançon,5,Alexandra,GULLBERG,23.0,female,SWE,,,,2001-01-22,True
2702,19,boulder,2021,2021-10-10,1212,Soure,251,Clara,BLOM-DANDOY,22.0,female,SWE,,,,2002-05-16,True
2732,1,lead,2024,2024-09-28,1391,Arco (TN),533,Razvan,NEDU,27.0,male,ROU,170.0,172.0,Visually Impaired Climbing: B1,1996-11-01,True
2652,18,boulder&lead,2023,2023-11-12,1310,Jakarta,662,Shivani,CHARAK,23.0,female,IND,,,,2001-05-22,True
2493,19,boulder&lead,2024,2024-08-11,1386,Paris,677,Campbell,HARRISON,27.0,male,AUS,182.0,181.0,,1997-06-28,True
2597,21,boulder,2024,2024-10-06,1390,Genova,227,Michael,O'NEILL,24.0,male,IRL,174.0,180.0,,2000-02-28,True
2687,54,boulder,2023,2023-05-28,1318,Loverval,227,Kristoffer,LINDBÄCK,32.0,male,SWE,,,,1992-04-13,True
2676,37,boulder,2019,2019-08-31,1126,YWCH Arco,27,Freja,DUNCAN,23.0,female,SWE,,,,2000-11-22,True
2586,16,boulder&lead,2023,2023-09-16,1330,Helsinki,671,Jim,ZEIMES,20.0,male,LUX,,,,2004-02-13,True
2705,17,boulder,2021,2021-10-10,1212,Soure,251,Tua,JACOBSSON,22.0,female,SWE,,,,2002-01-18,True
2747,1,lead,2024,2024-09-28,1391,Arco (TN),537,Cosmin Florin,CANDOI,22.0,male,ROU,170.0,178.0,Visually Impaired Climbing: B3,2002-08-30,True
2749,29,boulder,2024,2024-10-06,1390,Genova,227,Paul,CRISTEA,20.0,male,ROU,,,,2004-08-08,True
2726,103,boulder,2021,2021-06-26,1193,Innsbruck,3,Daniel,UNGUREANU,43.0,male,ROU,,,,1981-06-27,True
2711,50,boulder,2022,2022-05-01,1260,Prague,231,Linda,SJÖDIN,32.0,female,SWE,,,,1992-10-05,True
2573,4,boulder,2024,2024-10-06,1390,Genova,227,Emil,ZIMMERMANN,20.0,male,GER,178.0,185.0,,2004-05-20,True
2742,37,boulder,2019,2019-05-26,1140,Sofia,239,Rares Stefan,POPESCU,22.0,male,ROU,,,,2002-05-11,True
2681,16,lead,2020,2020-09-18,1181,Augsburg,233,Olof,MORSING,23.0,male,SWE,,,,2001-07-29,True
2678,8,boulder,2019,2019-09-22,1145,EYCH_Brixen_19,235,Samuel,WINGARDH,24.0,male,SWE,,,,2000-02-08,True
2501,12,lead,2024,2024-10-06,1361,Seoul,5,Oceania,MACKENZIE,22.0,female,AUS,173.0,173.0,,2002-07-11,True
2671,32,lead,2019,2019-07-20,1120,BriançonWC,5,Kajsa,ROSEN,27.0,female,SWE,,,,1997-04-10,True
2745,7,lead,2019,2019-07-17,1128,Paraclimbing_WCH_1,69,Alexandru Mihai,SIMION,22.0,male,ROU,,,Visually Impaired Climbing: B3,2001-11-16,True
2748,5,lead,2022,2022-07-09,1280,Villars,537,Robert Andrei,AL-RADI,27.0,male,ROU,,,Visually Impaired Climbing: B3,1997-04-10,True
2658,23,boulder&lead,2023,2023-11-12,1310,Jakarta,661,Hritik,MARNE,24.0,male,IND,,,,2000-07-05,True
2730,110,boulder,2021,2021-06-26,1193,Innsbruck,3,Róbert,SÁNTHA,24.0,male,ROU,,,,2000-03-14,True
2777,52,boulder,2019,2019-09-07,1135,PolandECH,227,Milos,NEMY,36.0,male,SVK,177.0,186.0,,1987-11-15,True
2786,55,lead,2019,2019-08-04,1144,Imst,257,Katarina,VALEKOVA,20.0,female,SVK,,,,2004-01-11,True
2762,85,boulder,2019,2019-05-19,1116,MunichWC,3,Jakub Jiri,SVUB,27.0,male,SVK,,,,1997-07-27,True
2666,63,boulder,2021,2021-06-26,1193,Innsbruck,7,Katrin,AMANN,29.0,female,SWE,,,,1995-07-12,True
2737,43,boulder,2024,2024-10-06,1361,Seoul,3,Călin,ENACHE,22.0,male,ROU,,,,2002-02-02,True
2677,85,boulder,2021,2021-06-26,1193,Innsbruck,3,Love Ymer,ALBER,24.0,male,SWE,,,,2000-06-13,True
2808,75,boulder,2022,2022-05-01,1260,Prague,227,Tomi,SALO,28.0,male,FIN,176.0,,,1996-03-09,True
2778,69,boulder,2019,2019-08-31,1126,YWCH Arco,15,Matus,VALEK,21.0,male,SVK,,,,2002-11-11,True
2807,52,boulder,2019,2019-05-12,1138,Graz,235,Erik,VALKILA,23.0,male,FIN,,,,2001-03-19,True
2805,50,boulder,2019,2019-05-12,1138,Graz,239,Viljami,TUOMISTO,22.0,male,FIN,,,,2002-04-06,True
2802,43,boulder,2019,2019-05-12,1138,Graz,239,Veikka,VOLOTINEN,22.0,male,FIN,,,,2002-01-02,True
2768,24,boulder,2022,2022-06-17,1249,Innsbruck,355,Pavel,KRATOCHVIL,24.0,male,SVK,,,,2000-09-22,True
2769,81,boulder,2023,2023-06-04,1295,Prague,3,Robert,LUBY,27.0,male,SVK,,,,1996-12-02,True
2806,46,boulder,2019,2019-05-12,1138,Graz,235,Aleksi,MIKKOLA,24.0,male,FIN,,,,2000-04-30,True
2848,1,speed,2024,2024-08-11,1386,Paris,334,Aleksandra,MIROSLAW,30.0,female,POL,162.0,,,1994-02-02,True
2738,85,lead,2024,2024-06-30,1356,Innsbruck,1,Cristian,RÂPĂ,21.0,male,ROU,,,,2003-02-06,True
2817,27,boulder,2022,2022-08-06,1272,Graz,251,Heta,MATTILA,21.0,female,FIN,,,,2003-05-08,True
2781,25,lead,2020,2020-09-18,1181,Augsburg,237,Jakub,FABRIC,20.0,male,SVK,,,,2003-10-16,True
2855,1,speed,2024,2024-09-15,1373,Bologna,230,Anna,BROZEK,29.0,female,POL,,,,1995-03-27,True
2818,50,boulder,2023,2023-04-08,1317,Chambéry,231,Sanja-Riia,COLLIN,28.0,female,FIN,,,,1996-02-19,True
2803,61,boulder,2023,2023-04-08,1317,Chambéry,227,Joonas,SALMI,20.0,male,FIN,,,,2003-11-03,True
2816,64,boulder,2023,2023-04-08,1317,Chambéry,227,Ilmari,PIIROINEN,20.0,male,FIN,,,,2003-12-16,True
2878,3,speed,2024,2024-08-11,1386,Paris,334,Aleksandra,KALUCKA,22.0,female,POL,164.0,,,2001-12-25,True
2812,65,boulder,2023,2023-04-08,1317,Chambéry,227,Mikael,SUIHKONEN,21.0,male,FIN,,,,2003-08-30,True
2790,59,lead,2019,2019-07-06,1118,VillarsWC,1,Marco,MÜLLER,28.0,male,SUI,,,,1996-06-26,True
2761,47,boulder,2019,2019-09-07,1135,PolandECH,227,Stefan,BEDNAR,34.0,male,SVK,,,,1990-03-09,True
2879,9,speed,2024,2024-09-12,1392,Koper,374,Natalia,KALUCKA,22.0,female,POL,165.0,,,2001-12-25,True
2763,54,lead,2024,2024-06-22,1378,Augsburg,225,Tomas,PLEVKO,25.0,male,SVK,,,,1999-07-02,True
2787,45,boulder,2022,2022-09-01,1246,United States,11,Filip,HROMADA,20.0,male,SVK,,,,2004-07-22,True
2854,28,boulder,2019,2019-09-07,1135,PolandECH,227,Adrian,CHMIALA,28.0,male,POL,,,,1996-02-23,True
2891,20,speed,2019,2019-07-20,1143,Tarnow,238,Maciej,FRONCZAK,22.0,male,POL,,,,2002-02-20,True
2853,23,speed,2023,2023-09-15,1309,Rome,226,Hubert,PRZYTULA,30.0,male,POL,,,,1993-11-08,True
2795,5,boulder,2019,2019-10-14,1149,BG19,335,Lilli,KIESGEN,28.0,female,GER,,,,1996-07-02,True
2811,21,boulder,2024,2024-10-06,1390,Genova,231,Laura,LOIKAS,22.0,female,FIN,,,,2002-08-20,True
2837,86,boulder,2021,2021-04-17,1187,Meiringen,3,Jakub,JODLOWSKI,36.0,male,POL,,,,1987-11-07,True
2792,19,boulder,2019,2019-09-22,1145,EYCH_Brixen_19,251,Hannah,HERMANN,23.0,female,SUI,,,,2001-08-15,True
2670,59,lead,2023,2023-08-12,1301,Bern,1,Fredrik,SERLACHIUS,26.0,male,SWE,,,,1998-03-30,True
2798,28,lead,2022,2022-07-23,1241,Briançon,1,Anthony,GULLSTEN,32.0,male,FIN,180.0,,,1991-12-20,True
2825,18,lead,2021,2021-10-24,1210,Laval,225,Jonas,BRANDENBURGER,23.0,male,GER,,,,2001-03-04,True
2840,49,boulder,2019,2019-09-07,1135,PolandECH,227,Maciej,DOBRZANSKI,34.0,male,POL,,,,1990-02-11,True
2876,3,speed,2020,2020-11-14,1200,Tarnow,234,Konrad,GRUSZKA,23.0,male,POL,,,,2001-09-28,True
2873,9,speed,2024,2024-09-12,1392,Koper,354,Bartlomiej,PODLEWSKI,22.0,male,POL,,,,2001-12-19,True
2867,4,speed,2019,2019-07-20,1143,Tarnow,250,Natalia,WOS,24.0,female,POL,,,,2000-04-05,True
2901,13,speed,2019,2019-05-18,1139,Mazzolombardo,254,Malgorzata,WLODARCZYK,21.0,female,POL,,,,2003-10-07,True
